Timestamp,Reporting_Month,Supplier_Name,Hydrologic_Region,Population_Served,Mandatory_Restrictions,Water_Days_Allowed/Week,Complaints_Received,Follow_up_Actions,Warnings_Issued,Penalties_Assessed,Enforcement_Comments
05/01/15 00:00,15-May,Golden State Water Company Claremont,South Coast,37160,Yes,2,42,6,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
05/01/15 00:00,15-May,Golden State Water Company Bell-Bell Gardens,South Coast,57934,Yes,2,6,0,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
05/01/15 00:00,15-May,Golden State Water Company Florence Graham,South Coast,65492,Yes,2,2,0,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
05/01/15 00:00,15-May,Golden State Water Company Barstow,South Lahontan,31209,Yes,2,7,0,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
05/01/15 00:00,15-May,Golden State Water Company Norwalk,South Coast,44466,Yes,2,3,0,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
05/01/15 00:00,15-May,Upland  City of,South Coast,75670,Yes,3,26,26,21,0,
05/01/15 00:00,15-May,Golden State Water Company Ojai,South Coast,7188,Yes,2,5,2,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
05/01/15 00:00,15-May,Golden State Water Company Simi Valley,South Coast,43351,Yes,2,13,0,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
05/01/15 00:00,15-May,Golden State Water Company Southwest,South Coast,271677,Yes,2,17,10,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
05/01/15 00:00,15-May,Golden State Water Company West Orange,South Coast,111904,Yes,2,35,4,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
05/01/15 00:00,15-May,Coachella  City of,Colorado River,45591,Yes,4,10,10,8,0,
05/01/15 00:00,15-May,Compton  City of,South Coast,81963,Yes,3,2,2,2,0,
05/01/15 00:00,15-May,Valley Water Company,South Coast,9900,Yes,2,,,9,,Warnings to high water use commercial/institutional accounts.
05/01/15 00:00,15-May,Cucamonga Valley Water District,South Coast,201197,Yes,3,72,116,36,0,
05/01/15 00:00,15-May,Desert Water Agency,Colorado River,120390,Yes,3,314,254,224,0,
05/01/15 00:00,15-May,La Verne  City of,South Coast,32228,Yes,7,14,14,0,0,"City Council imposed drought penalty surcharges for excess water use effective June 1, 2015.  Residential customers are allotted 22,000 gallons per 2 month period; all other customer classes required to reduce 30% from 2013 base year demand.  Escalating penalties assessed on those customers exceeding their allotments."
05/01/15 00:00,15-May,Fullerton  City of,South Coast,138000,Yes,7,77,74,55,0,Door hangers were given out and some water wasters were contacted. Some complaints did not provide sufficient information for a follow-up.
05/01/15 00:00,15-May,Sierra Madre  City of,South Coast,11094,Yes,2,,108,14,11,
05/01/15 00:00,15-May,Georgetown Divide Public Utilities District,Sacramento River,9863,Yes,2,0,0,0,0,
05/01/15 00:00,15-May,Norwalk City of,South Coast,18361,Yes,3,2,2,0,0,"Please be advised that effective 6/3/2015, City of Norwalk have activated Stage 2 to allow only 2 days of outside irrigation."
05/01/15 00:00,15-May,Glendora  City of,South Coast,50073,Yes,2,4,5,4,0,"The City of Glendora has been very proactive with our conservation efforts. In 2009 our Council adopted mandatory Stage-1 restrictions. Which included 2.5 full time employees which included 2 Conservation Officers and a Managment Analyst, dedicated to conservation. Prior to current regulations, the success of our program was measured against a 3 years base average of 2006, 2007 & 2008. "
05/01/15 00:00,15-May,Santa Fe Irrigation District,South Coast,19839,Yes,2,36,33,33,2,
05/01/15 00:00,15-May,Rosamond Community Service District,South Lahontan,17700,Yes,2,8,8,80,0,Watering lawns ground cover and landscaping can be accomplished on the days indicated below based on your address being even or odd watering shall not occur between the hours of 6:00 am and 6:00 pm. Even number addresses may water Sunday and Thursday. Odd number address may water Saturday and Wednesday. No watering Monday Tuesday or Friday. Gray water can be to water on any day of the week. Vehicles and equipment can only be washed Saturdays Sundays and Mondays from 5:00 pm to 7:00 pm using a handheld bucket or automatic shutoff hose nozzle. (use of commercial car wash is encourage) No overfilling of pools or spas. No filling or refilling of ponds streams or artificial lakes. No water use in ornamental fountains or water features except for short periods of time to prevent damage. Leaks overflows should be fixed and adjusted quickly  
05/01/15 00:00,15-May,Park Water Company,South Coast,125784,Yes,3,5,5,5,0,
05/01/15 00:00,15-May,Poway  City of,South Coast,48774,Yes,2,108,31,57,2,The Poway City Council will consider additional methods to achieve conservation targets during an upcoming Council Workshop in July. These methods may include adopting an urgency ordinance that would establish water allocations and penalties for those who exceed water allocations. 
05/01/15 00:00,15-May,Rio Linda - Elverta Community Water District,Sacramento River,11013,Yes,2,20,38,38,0,
05/01/15 00:00,15-May,Padre Dam Municipal Water District,South Coast,90101,Yes,3,28,615,312,0,"Padre Dam has an online form and hotline number for community members to report water waste that was observed. Padre Dam staff also report on waste water observed when in the field. This information allows Padre Dam to follow-up with the water waste and help prevent it from happening in the future. This may include letters and/or calls to the property as well as Padre Dam staff visits to the property if needed. The goal of our follow-up is to give the persons or businesses the opportunity to correct the issue, become better educated on the importance of water conservation, and change water habits. Our drought response plan does allow us to implement fines if waste water continues.  Our District has an AMI system for all meters. With this program we are able to tell if a customer has continuous flow/possible leak. We have been notifying customers weekly if they appear to have continuous flow. These letters have been included in our contacts and warning actions if a second warning letter was sent. "
05/01/15 00:00,15-May,Millbrae  City of,San Francisco Bay,21532,Yes,2,5,5,5,0,
05/01/15 00:00,15-May,Groveland Community Services District,San Joaquin River,3400,Yes,2,3,3,,,
05/01/15 00:00,15-May,Paramount  City of,South Coast,55051,Yes,3,24,24,24,0,
05/01/15 00:00,15-May,Pasadena  City of,South Coast,165740,Yes,3,201,111,73,0,
05/01/15 00:00,15-May,Vernon  City of,South Coast,112,Yes,2,0,0,0,0,
05/01/15 00:00,15-May,Pico Water District,South Coast,25284,Yes,3,3,3,3,0,"The District passed a new water ordinance #62, which will impose water wasting penalties that start at $100 on the third violation, $200 on fourth violation, and $500 on fifth and subsequent violations. Along with the new ordinance the District will follow the City of Pico Rivera's new watering restrictions of two days per week."
05/01/15 00:00,15-May,California City  City of,South Lahontan,14120,Yes,7,3,3,1,0,
05/01/15 00:00,15-May,Palo Alto  City of,San Francisco Bay,64403,Yes,2,,,,,"Palo Alto is implementing restrictions from Stage 2 of its Water Shortage Contingency Plan. Irrigation is not permitted between 10 am and 6 pm, and no watering that results in runoff to hardscape is permitted. As of May 11, the Stage 2 restrictions were amended to include a restriction on irrigation to two days per week, though some large irrigation customers are permitted to apply for an alternative irrigation plan provided that they achieve savings."
05/01/15 00:00,15-May,Rialto  City of,South Coast,54036,Yes,,,,,,
05/01/15 00:00,15-May,Santa Paula  City of,South Coast,30009,Yes,2,0,0,0,0,
05/01/15 00:00,15-May,South Pasadena  City of,South Coast,25899,Yes,2,35,35,35,0,
05/01/15 00:00,15-May,West Sacramento  City of,Sacramento River,50836,Yes,1,228,228,17,0,
05/01/15 00:00,15-May,Fallbrook Public Utility District,South Coast,34894,Yes,2,8,8,0,0,
05/01/15 00:00,15-May,Morgan Hill  City of,Central Coast,41779,Yes,2,43,43,43,0,
05/01/15 00:00,15-May,Valley Center Municipal Water District,South Coast,25342,Yes,7,8,3,1,0,"On June 1, 2015, the District launched a focused and intensified enforcement program. In addition, outside lawn and ornamental watering has been reduced to two days per week."
05/01/15 00:00,15-May,Beaumont-Cherry Valley Water District,South Coast,43111,Yes,2,41,41,34,0,
05/01/15 00:00,15-May,Redwood City  City of,San Francisco Bay,87696,Yes,2,114,114,114,0,
05/01/15 00:00,15-May,Lemoore  City of,Tulare Lake,25281,Yes,2,18,18,53,12,
05/01/15 00:00,15-May,Reedley  City of,Tulare Lake,24194,Yes,2,10,10,10,0,
05/01/15 00:00,15-May,Golden State Water Company Cordova,Sacramento River,43767,Yes,2,76,0,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
05/01/15 00:00,15-May,Golden State Water Company Bay Point,San Francisco Bay,22258,Yes,2,1,1,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
05/01/15 00:00,15-May,Glendale  City of,South Coast,193300,Yes,2,367,491,367,0,"Water Waster Reporting – The following customers were contacted by phone or by mail warning them that they were reported anonymously as violating the No Water Waste Ordinance. Receive first warning - 319 Received second warning - 47 Received third warning - 1 Total warning notices - 367 Water Leaks – The following customers were notified as a result of the AMI system showing continuous flow, indicating a leak. Leak Letters Mailed = 31 Telephone Calls to Customers =56 Field Visits = 37 "
05/01/15 00:00,15-May,Fruitridge Vista Water Company,Sacramento River,21441,Yes,2,17,17,4,0,
05/01/15 00:00,15-May,Golden State Water Company Culver City,South Coast,36215,Yes,2,4,2,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
05/01/15 00:00,15-May,Golden State Water Company S San Gabriel,South Coast,27656,Yes,2,0,0,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
05/01/15 00:00,15-May,Golden State Water Company Orcutt,Central Coast,31872,Yes,2,13,2,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
05/01/15 00:00,15-May,Inglewood  City of,South Coast,86418,Yes,3,0,0,0,0,
05/01/15 00:00,15-May,Susanville  City of,North Lahontan,8978,No,3,5,35,35,0,"Along with the states restrictions, the city adopted an emergency ordinance to allow watering only 3 days a week. Monday, Thursday, and Saturday for even numbered addresses. Tuesday, Friday, and Sunday for odd numbered addresses. No watering on Wednesday.   "
05/01/15 00:00,15-May,Red Bluff  City of,Sacramento River,14076,No,7,11,11,0,0,.
05/01/15 00:00,15-May,El Segundo  City of,South Coast,16654,Yes,,4,2,2,0,
05/01/15 00:00,15-May,Alco Water Service,Central Coast,29179,Yes,2,0,0,0,0,
05/01/15 00:00,15-May,"Anderson, City of",Sacramento River,11147,Yes,3,15,12,0,0,
05/01/15 00:00,15-May,Arvin Community Services District,Tulare Lake,20499,Yes,4,21,108,17,0,
05/01/15 00:00,15-May,Atascadero Mutual Water Company,Central Coast,31000,Yes,2,48,41,8,1,NULL
05/01/15 00:00,15-May,Atwater  City of,San Joaquin River,29500,Yes,3,,,,,
05/01/15 00:00,15-May,Bakersfield  City of,Tulare Lake,142387,Yes,3,254,252,252,0,
05/01/15 00:00,15-May,Bella Vista Water District,Sacramento River,17619,Yes,3,19,19,19,0,
05/01/15 00:00,15-May,Covina  City of ,South Coast,33300,Yes,3,2,2,2,0,
05/01/15 00:00,15-May,Del Oro Water Company,Sacramento River,9615,Yes,3,,,,,
05/01/15 00:00,15-May,Discovery Bay Community Services District,San Joaquin River,14709,Yes,2,24,0,260,0,
05/01/15 00:00,15-May,Fairfield  City of,Sacramento River,107540,Yes,3,15,22,17,0,"The City of Fairfield is engaged in enforcement actions.  We added an enforcement officer, with nuisance abatement authority during June."
05/01/15 00:00,15-May,Fillmore  City of,South Coast,15222,Yes,2,0,0,0,0,
05/01/15 00:00,15-May,"Greenfield, City of",Central Coast,17898,Yes,2,29,29,29,4,
05/01/15 00:00,15-May,Healdsburg  City of,North Coast,11687,Yes,2,15,5,0,0,
05/01/15 00:00,15-May,"Kingsburg, City of",Tulare Lake,11685,Yes,2,51,63,161,42,After adopting more restrictive outdoor watering regulations last month we did a two week information blast while increasing patrols. Any notice of violation issued at this point carries a fine. Most recently our City Council established a maximum usage amount for all residential properties from June 2015 -February 2016. Any residential usage over the establshed amount will result in a $45 charge. 
05/01/15 00:00,15-May,Lamont Public Utility District,Tulare Lake,20009,Yes,4,32,32,32,0,Customers fully complied with the District's requests to modify their use of water to comply with the District's water use restrictions. Issuance of penalties was not required to achieve compliance this month.
05/01/15 00:00,15-May,"Lathrop, City of ",San Joaquin River,19831,Yes,2,25,25,25,0,During the month of May the City received 24 first time complaints and 1 second time complaint.  
05/01/15 00:00,15-May,Lee Lake Water District,South Coast,15543,Yes,3,0,0,0,0,
05/01/15 00:00,15-May,Livingston  City of,San Joaquin River,14898,Yes,2,16,16,16,0,1st Violation Warning 2nd Violation $50 3rd Violation $100 4th Violation $500 including any other violation in a 12 month period
05/01/15 00:00,15-May,Madera County,San Joaquin River,11853,Yes,2,2,1,0,2,
05/01/15 00:00,15-May,Manteca  City of,San Joaquin River,74690,Yes,3,18,18,836,0,
05/01/15 00:00,15-May,Monterey Park  City of,South Coast,62183,Yes,7,12,12,5,0,
05/01/15 00:00,15-May,Myoma Dunes Mutual Water Company,Colorado River,9233,Yes,3,5,5,0,0,Informal warnings that future Formal warnings and fines will apply if conservation restrictions are not followed.
05/01/15 00:00,15-May,Oakdale  City of,San Joaquin River,21985,Yes,4,21,83,62,1,180 potential leak courtesy notices were sent to property owners in May.
05/01/15 00:00,15-May,"Perris, City of",South Coast,9000,Yes,2,1,1,0,0,
05/01/15 00:00,15-May,Pinedale County Water District,Tulare Lake,16735,Yes,2,14,14,13,1,
05/01/15 00:00,15-May,Porterville  City of,Tulare Lake,61946,Yes,2,90,90,90,0,
05/01/15 00:00,15-May,Redding  City of,Sacramento River,91207,Yes,3,44,44,29,0,
05/01/15 00:00,15-May,Ripon  City of,San Joaquin River,14915,Yes,3,233,24,233,0,
05/01/15 00:00,15-May,Riverbank  City of,San Joaquin River,23298,Yes,4,11,11,11,0,
05/01/15 00:00,15-May,San Bernardino County Service Area 70,South Coast,11407,Yes,3,,,,,
05/01/15 00:00,15-May,San Lorenzo Valley Water District,Central Coast,19000,Yes,2,1,1,,,
05/01/15 00:00,15-May,Sanger  City of,South Coast,25664,Yes,2,43,38,0,0,Continuing a strong educational approach
05/01/15 00:00,15-May,Shasta Lake  City of,Sacramento River,10020,Yes,2,1,0,0,0,
05/01/15 00:00,15-May,Vallejo  City of,San Francisco Bay,124000,Yes,7,44,29,29,0,"The City is enforcing its existing Wasteful Water Use Prohibition Ordinance and its resolution addressing outside water use restrictions by performing windshield surveys and following up on all water waste advisories with review against restrictions, site inspections, customer education, and distribution of water-saving devices.  In the month of May, 15 of the 44 advisories, were either unverifiable or were not violations.  The City hung 25 door hangers, and sent out 4 letters of violation.  To facilitate the receipt of citizen water waste advisories, the City has set up a hotline and has expanded the use of SeeClickFix.  A variety of media are used for customer outreach.  The City Council adopted an ordinance on May 12, 2015 which will go into effect on June 11, 2015, and provides an additional enforcement tool - administrative citation and penalties."
05/01/15 00:00,15-May,Winton Water & Sanitary District,San Joaquin River,8500,Yes,2,12,12,12,1,"Incentive program-May to October, if the rate-payers can decreased their usage at least 1000 cuft per month they will receive a percentage of their billing in a credit"
05/01/15 00:00,15-May,Big Bear City Community Services District,South Coast,12411,Yes,0,13,13,13,0,June 1st we will move to Stage 2 water restrictions which limit the days and times for outdoor watering.  We will also be patrolling the streets looking for water wasters.
05/01/15 00:00,15-May,"Corcoran, City of",Tulare Lake,24154,Yes,2,3,3,0,0,
05/01/15 00:00,15-May,City of Newman Water Department,San Joaquin River,10668,Yes,7,13,13,13,0,"The new outside watering restrictions for the City of Newman will be in effect July 1, 2015. It restricts outside watering for three days a week only."
