Timestamp,Reporting_Month,Supplier_Name,Hydrologic_Region,Population_Served,Mandatory_Restrictions,Water_Days_Allowed/Week,Complaints_Received,Follow_up_Actions,Warnings_Issued,Penalties_Assessed,Enforcement_Comments
06/01/15 00:00,15-Jun,San Juan Capistrano  City of,South Coast,39047,Yes,2,29,41,11,0,
06/01/15 00:00,15-Jun,Serrano Water District,South Coast,6641,Yes,2,17,17,7,0,Serrano Water District has now instituted as of June 1st a reduced water allocation by 36% across the board for all user and user types as well as a Drought Penalty Surcharge if the water use exceeds the new allocation.
06/01/15 00:00,15-Jun,Sunny Slope Water Company,South Coast,30611,Yes,2,46,13,68,0,"A seasonal (May billing cycle to October billing cycle) rate increase was implemented.  Operators patrol and report water usage or leaks during peak hours, and leave water conservation door hangers.  Odd-numbered addresses may water Tuesday’s and Friday’s, and even-numbered addresses may water Monday’s and Thursday’s.  No watering in a manner that causes excess runoff.  No watering between the peak hours of 9 A.M. through 6 P.M."
06/01/15 00:00,15-Jun,Sonoma  City of,San Francisco Bay,11579,Yes,2,7,15,11,0,
06/01/15 00:00,15-Jun,Sweetwater Authority,South Coast,189970,Yes,2,25,21,4,0,
06/01/15 00:00,15-Jun,Suburban Water Systems San Jose Hills,South Coast,178500,Yes,3,40,5,24,0,
06/01/15 00:00,15-Jun,Ukiah  City of,North Coast,16075,Yes,4,21,21,2,0,
06/01/15 00:00,15-Jun,Arcadia  City of,South Coast,57639,Yes,3,143,143,37,9,
06/01/15 00:00,15-Jun,Suburban Water Systems Whittier/La Mirada,South Coast,115000,Yes,3,55,7,44,0,
06/01/15 00:00,15-Jun,Golden State Water Company Artesia,South Coast,47978,Yes,2,8,7,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
06/01/15 00:00,15-Jun,Golden State Water Company Claremont,South Coast,37160,Yes,2,7,3,1,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
06/01/15 00:00,15-Jun,Golden State Water Company Bell-Bell Gardens,South Coast,57934,Yes,2,5,4,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
06/01/15 00:00,15-Jun,Golden State Water Company Florence Graham,South Coast,65492,Yes,2,4,4,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
06/01/15 00:00,15-Jun,Golden State Water Company Barstow,South Lahontan,31209,Yes,2,12,6,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
06/01/15 00:00,15-Jun,Golden State Water Company Norwalk,South Coast,44466,Yes,2,6,6,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
06/01/15 00:00,15-Jun,Golden State Water Company Ojai,South Coast,7188,Yes,2,10,7,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
06/01/15 00:00,15-Jun,Golden State Water Company Simi Valley,South Coast,43351,Yes,2,4,4,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
06/01/15 00:00,15-Jun,Golden State Water Company Southwest,South Coast,271677,Yes,2,25,22,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
06/01/15 00:00,15-Jun,Golden State Water Company West Orange,South Coast,111904,Yes,2,23,19,1,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
06/01/15 00:00,15-Jun,Coachella  City of,Colorado River,43917,Yes,4,15,12,12,0,
06/01/15 00:00,15-Jun,Compton  City of,South Coast,81963,Yes,3,5,5,3,0,
06/01/15 00:00,15-Jun,Valley Water Company,South Coast,9900,Yes,2,,17,,,
06/01/15 00:00,15-Jun,Cucamonga Valley Water District,South Coast,201384,Yes,3,313,252,128,1,
06/01/15 00:00,15-Jun,Desert Water Agency,Colorado River,120428,Yes,3,222,193,176,0,
06/01/15 00:00,15-Jun,La Verne  City of,South Coast,32228,Yes,7,9,9,0,0,
06/01/15 00:00,15-Jun,Fullerton  City of,South Coast,138000,Yes,2,114,107,91,0,Door hangers were given out and some water wasters were contacted. Some complaints did not provide sufficient information for a follow-up.
06/01/15 00:00,15-Jun,Sierra Madre  City of,South Coast,11094,Yes,2,17,109,109,9,
06/01/15 00:00,15-Jun,Georgetown Divide Public Utilities District,Sacramento River,9863,Yes,2,0,0,0,0,
06/01/15 00:00,15-Jun,Norwalk City of,South Coast,18361,Yes,2,7,7,0,0,
06/01/15 00:00,15-Jun,Glendora  City of,South Coast,51463,Yes,2,40,40,54,0,No watering between 8am and 5pm. Excessive runoff is prohibited. Hoses must have shut off nozzles. Leaks must be repaired within 24 hrs. Restaurants provide water glasses only upon request. We issue green tags for violators and issue fines for repeat offenders. All State mandated drought restrictions are implemented by an Ordinance adopted by the City Council.  
06/01/15 00:00,15-Jun,Santa Fe Irrigation District,South Coast,19386,Yes,2,20,20,96,2,
06/01/15 00:00,15-Jun,Rosamond Community Service District,South Lahontan,17700,Yes,2,22,57,35,0,Watering lawns ground cover and landscaping can be accomplished on the days indicated below based on your address being even or odd watering shall not occur between the hours of 6:00 am and 6:00 pm. Even number addresses may water Sunday and Thursday. Odd number addresses may water Saturday and Wednesday. No watering on Monday Tuesday or Friday. Gray water can be used to water on any day of the week. Vehicles and equipment can only be washed Saturdays Sundays and Mondays from 5:00 pm to 7:00 pm using a handheld bucket or automatic shutoff hose nozzle.(Use of commercial car wash is encouraged) No overfilling of pools or spas. No filling or refilling of ponds streams or artificial lakes. No water use in ornamental fountains or water features expect for short periods of time to prevent damage. Leaks and overflow should be fixed and adjusted quickly. 
06/01/15 00:00,15-Jun,Park Water Company,South Coast,125784,Yes,3,15,15,0,0,
06/01/15 00:00,15-Jun,Poway  City of,South Coast,48774,Yes,2,161,45,91,10,
06/01/15 00:00,15-Jun,Rio Linda - Elverta Community Water District,Sacramento River,11013,Yes,2,48,51,51,0,District Conservation Coordinator performed 9 water wise water audits in the month of June 2015 to assist customers.
06/01/15 00:00,15-Jun,Padre Dam Municipal Water District,South Coast,90101,Yes,2,62,607,603,1,"Padre Dam has an online form and hotline number for community members to report water waste that was observed. Padre Dam staff also report on waste water observed when in the field. This information allows Padre Dam to follow-up with the water waste and help prevent it from happening in the future. This may include letters and/or calls to the property as well as Padre Dam staff visits to the property if needed. The goal of our follow-up is to give the persons or businesses the opportunity to correct the issue, become better educated on the importance of water conservation, and change water habits. Our drought response plan does allow us to implement fines if waste water continues. Our District has an AMI system for all meters. With this program we are able to tell if a customer has continuous flow/possible leak. We have been notifying customers weekly if they appear to have continuous flow. These letters have been included in our contact follow-up for the first letter and warning actions if a second warning letter was sent. "
06/01/15 00:00,15-Jun,Millbrae  City of,San Francisco Bay,21532,Yes,2,20,20,19,0,
06/01/15 00:00,15-Jun,Groveland Community Services District,San Joaquin River,3400,Yes,2,3,19,0,0,
06/01/15 00:00,15-Jun,Paramount  City of,South Coast,55051,Yes,2,42,42,42,0,
06/01/15 00:00,15-Jun,Pasadena  City of,South Coast,165740,Yes,2,875,187,70,0,
06/01/15 00:00,15-Jun,Vernon  City of,South Coast,112,Yes,2,0,0,0,0,
06/01/15 00:00,15-Jun,Pico Water District,South Coast,25284,Yes,2,4,4,3,0,"On July 1, 2015 the District sent out notices to all District customers informing them of new watering prohibitions and restrictions, including limiting outdoor watering to two days per week. The District's Board of Directors also adopted a new Watering Restriction Ordinance which outlines progressive enforcement action."
06/01/15 00:00,15-Jun,California City  City of,South Lahontan,14120,Yes,7,6,6,0,0,Customers made corrections of violation on verbal contact.
06/01/15 00:00,15-Jun,Palo Alto  City of,San Francisco Bay,64403,Yes,2,65,14,51,0,"Palo Alto is implementing restrictions from Stage 2 of its Water Shortage Contingency Plan. Irrigation is not permitted between 10 am and 6 pm, and no watering that results in runoff to hardscape is permitted. As of May 11, the Stage 2 restrictions were amended to include a restriction on irrigation to two days per week, though some large irrigation customers are permitted to apply for an alternative irrigation plan provided that they achieve savings."
06/01/15 00:00,15-Jun,Rialto  City of,South Coast,54036,Yes,,,,,,
06/01/15 00:00,15-Jun,Santa Paula  City of,South Coast,30009,Yes,2,15,15,3,,
06/01/15 00:00,15-Jun,South Pasadena  City of,South Coast,25899,Yes,2,21,21,21,0,
06/01/15 00:00,15-Jun,Torrance  City of,South Coast,105086,Yes,2,81,50,81,0,
06/01/15 00:00,15-Jun,West Sacramento  City of,Sacramento River,50836,Yes,1,462,462,91,0,
06/01/15 00:00,15-Jun,Fallbrook Public Utility District,South Coast,34894,Yes,2,4,4,0,0,
06/01/15 00:00,15-Jun,Morgan Hill  City of,Central Coast,41779,Yes,2,37,37,37,0,
06/01/15 00:00,15-Jun,Valley Center Municipal Water District,South Coast,25394,Yes,2,1201,754,28,1,The District is patrolling all hours of the day to ensure that customers are complying with the District's watering restrictions.
06/01/15 00:00,15-Jun,Beaumont-Cherry Valley Water District,South Coast,43111,Yes,2,48,48,1,0,
06/01/15 00:00,15-Jun,Redwood City  City of,San Francisco Bay,87696,Yes,2,37,37,37,0,
06/01/15 00:00,15-Jun,Lemoore  City of,Tulare Lake,25281,Yes,2,27,23,53,5,
06/01/15 00:00,15-Jun,Reedley  City of,Tulare Lake,24195,Yes,2,126,126,126,0,
06/01/15 00:00,15-Jun,Golden State Water Company Cordova,Sacramento River,43767,Yes,2,99,95,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
06/01/15 00:00,15-Jun,Golden State Water Company Bay Point,San Francisco Bay,22258,Yes,2,5,2,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
06/01/15 00:00,15-Jun,Glendale  City of,South Coast,193300,Yes,2,444,623,444,0,"Water Waster Reporting – The following customers were contacted by phone or by mail warning them that they were reported anonymously as violating the No Water Waste Ordinance.  Receive first warning -  385 Received second warning  -   55 Received third warning - 4 Total warning notices - 444  Water Leaks – The following customers were notified as a result of the AMI system showing continuous flow, indicating a leak.  Leak Letters Mailed  = 85 Telephone Calls to Customers =52 Field Visits = 42 "
06/01/15 00:00,15-Jun,Fruitridge Vista Water Company,Sacramento River,21441,Yes,2,16,15,15,0,
06/01/15 00:00,15-Jun,Golden State Water Company Culver City,South Coast,36215,Yes,2,20,20,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
06/01/15 00:00,15-Jun,Golden State Water Company S San Gabriel,South Coast,27656,Yes,2,1,1,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
06/01/15 00:00,15-Jun,Galt  City of,Sacramento River,24289,Yes,2,64,138,0,0,N/A
06/01/15 00:00,15-Jun,Golden State Water Company Orcutt,Central Coast,31872,Yes,2,22,22,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
06/01/15 00:00,15-Jun,Inglewood  City of,South Coast,86418,Yes,3,4,1,0,0,
06/01/15 00:00,15-Jun,Susanville  City of,North Lahontan,8978,No,3,0,21,21,0,
06/01/15 00:00,15-Jun,South Feather Water and Power Agency,Sacramento River,16348,Yes,4,60,50,30,0,
06/01/15 00:00,15-Jun,Red Bluff  City of,Sacramento River,14076,Yes,2,25,25,0,0,
06/01/15 00:00,15-Jun,El Segundo  City of,South Coast,16654,Yes,7,4,3,3,0,
06/01/15 00:00,15-Jun,Alco Water Service,Central Coast,29179,Yes,2,2,2,0,0,
06/01/15 00:00,15-Jun,"Anderson, City of",Sacramento River,11147,Yes,3,18,12,10,0,
06/01/15 00:00,15-Jun,Arvin Community Services District,Tulare Lake,20499,Yes,4,53,76,12,0,
06/01/15 00:00,15-Jun,Atascadero Mutual Water Company,Central Coast,31308,Yes,2,69,51,16,,
06/01/15 00:00,15-Jun,Atwater  City of,San Joaquin River,29500,Yes,6,60,54,54,,
06/01/15 00:00,15-Jun,Bakersfield  City of,Tulare Lake,142827,Yes,3,309,303,303,0,
06/01/15 00:00,15-Jun,Bella Vista Water District,Sacramento River,17619,Yes,3,16,19,17,0,"Note: During June, 3 contacts were initiated by District meter readers who noticed violations of District policies during their normal course of work.  Two of the follow-ups were verbal with no formal (written) notices being given in those 2 instances."
06/01/15 00:00,15-Jun,Covina  City of ,South Coast,33300,Yes,3,10,10,10,0,
06/01/15 00:00,15-Jun,Del Oro Water Company,Sacramento River,9615,Yes,3,0,0,0,0,
06/01/15 00:00,15-Jun,Discovery Bay Community Services District,San Joaquin River,14733,Yes,2,20,16,305,0,
06/01/15 00:00,15-Jun,Fairfield  City of,Sacramento River,107540,Yes,3,43,42,29,0,The City of Fairfield is engaged in enforcement actions.  Our enforcement officer is issuing fines in July.
06/01/15 00:00,15-Jun,"Greenfield, City of",Central Coast,17898,Yes,2,19,19,19,3,
06/01/15 00:00,15-Jun,Healdsburg  City of,North Coast,11687,Yes,2,25,25,22,0,
06/01/15 00:00,15-Jun,"Kingsburg, City of",Tulare Lake,11685,Yes,2,19,19,46,46,
06/01/15 00:00,15-Jun,Lamont Public Utility District,Tulare Lake,20009,Yes,4,29,29,29,0,Customers continue to fully complied with the District's requests to modify their use of water to comply with the District's water use restrictions. Issuance of penalties was not required to achieve compliance this month.
06/01/15 00:00,15-Jun,"Lathrop, City of ",San Joaquin River,19831,Yes,2,21,21,21,,Currently the City of Lathrop provides door hangers with first time reminder of Emergency Water Ordinance.  
06/01/15 00:00,15-Jun,Lee Lake Water District,South Coast,15543,Yes,3,0,0,0,0,
06/01/15 00:00,15-Jun,Livingston  City of,San Joaquin River,14898,Yes,2,40,40,36,0,
06/01/15 00:00,15-Jun,Madera County,San Joaquin River,14326,Yes,2,3,1,0,1,
06/01/15 00:00,15-Jun,Manteca  City of,San Joaquin River,74794,Yes,3,28,28,594,0,
06/01/15 00:00,15-Jun,Monterey Park  City of,South Coast,62183,Yes,7,22,19,0,0,
06/01/15 00:00,15-Jun,Myoma Dunes Mutual Water Company,Colorado River,9233,Yes,3,70,70,70,0,
06/01/15 00:00,15-Jun,Norco  City of,South Coast,25891,Yes,3,1,1,0,0,
06/01/15 00:00,15-Jun,Oakdale  City of,San Joaquin River,21985,Yes,4,32,32,32,0,
06/01/15 00:00,15-Jun,"Perris, City of",South Coast,9000,Yes,2,1,0,0,0,
06/01/15 00:00,15-Jun,Pinedale County Water District,Tulare Lake,16735,Yes,2,16,14,14,2,
06/01/15 00:00,15-Jun,Porterville  City of,Tulare Lake,61946,Yes,2,480,480,480,11,
06/01/15 00:00,15-Jun,Redding  City of,Sacramento River,91207,Yes,3,70,70,46,0,
06/01/15 00:00,15-Jun,Ripon  City of,San Joaquin River,14915,Yes,3,,305,305,0,
06/01/15 00:00,15-Jun,Riverbank  City of,San Joaquin River,23298,Yes,4,40,173,173,0,
06/01/15 00:00,15-Jun,San Bernardino County Service Area 70,South Coast,10174,Yes,2,0,0,10,0,"Files will begin being imposed in August. Our revised water ordinance was just approved June 23, 2015 allowing us to impose fines. "
06/01/15 00:00,15-Jun,San Lorenzo Valley Water District,Central Coast,19000,Yes,2,,,0,0,
06/01/15 00:00,15-Jun,Sanger  City of,South Coast,25664,Yes,2,31,24,0,0,Continuing a strong educational approach.
06/01/15 00:00,15-Jun,Shasta Lake  City of,Sacramento River,10020,Yes,2,1,1,,,
06/01/15 00:00,15-Jun,Vallejo  City of,San Francisco Bay,124000,Yes,3,73,44,44,0,"The City if enforcing its existing Wasteful Water Use Prohibition Ordinance and its new Ordinance No. 1708 N.C. (2d), related to drought restrictions and penalties, which went into effect on June 11, 2015. Enforcement actions include performing windshield surveys and following up on all water waste advisories with review against restrictions, site inspections, customer education, and distribution of water-saving devices.  In the month of June 2015, 29 of the 73 advisories were either unverifiable or were not violations.  City staff hung 42 door hangers, and sent out two letters of violation.  To facilitate the receipt of citizen water waste advisories, the City has a hotline and has expanded the use of SeeClickFix.  A variety of media are used for customer outreach.  The new ordinance provides an additional enforcement tool – administrative citation and penalties."
06/01/15 00:00,15-Jun,Winton Water & Sanitary District,San Joaquin River,8500,Yes,2,14,14,14,0,
06/01/15 00:00,15-Jun,Big Bear City Community Services District,South Coast,12411,Yes,3,55,55,55,0,We are currently patrolling our service area in order to educate the public on our water conservation efforts and looking for water wasters.
06/01/15 00:00,15-Jun,"Corcoran, City of",Tulare Lake,24154,Yes,2,13,13,13,0,
06/01/15 00:00,15-Jun,City of Newman Water Department,San Joaquin River,10668,Yes,3,14,14,14,0,
06/01/15 00:00,15-Jun,Coalinga City of,Tulare Lake,16529,Yes,2,1,0,45,0,"Warning letters, door hangers, verbal contact/notices"
